_id,device_id,campus_id,building_id,floor_id,room_id,timestamp,confidence,rssi_vector,x,y,scan_number
36a3c8ab-3ebc-4c49-9eaa-c3dd0bff9cc0,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:45:40.082853+00:00,0.1000,"{""WAP10"": -53.93333333333332, ""WAP1"": -57.533333333333324, ""WAP4"": -68.0, ""WAP6"": -53.73333333333333}",3.5300,3.5300,45
4d412543-3ee5-4209-957b-5ea5ed201cb9,Tag2,Carleton University,Canal Building,3,B3,2026-03-31T04:47:17.791708+00:00,0.6160,"{""WAP10"": -55.266666666666666, ""WAP1"": -56.6, ""WAP4"": -67.4, ""WAP6"": -53.0}",3.1600,4.5200,48
ba548589-9c43-4f49-a153-76c6ac428ddf,Tag2,Carleton University,Canal Building,3,B3,2026-03-31T04:47:17.791708+00:00,0.1000,"{""WAP10"": -54.93333333333334, ""WAP1"": -56.6, ""WAP4"": -67.2, ""WAP6"": -53.2}",3.0700,3.9900,48
c26f4d1a-c944-4516-96b8-1d66021fa03a,Tag2,Carleton University,Canal Building,3,B3,2026-03-31T04:47:17.791708+00:00,0.6380,"{""WAP10"": -54.6, ""WAP1"": -56.6, ""WAP4"": -67.0, ""WAP6"": -53.4}",3.3600,4.5200,48
1fec9949-35b3-4a55-9f88-bad528f88fa4,Tag2,Carleton University,Canal Building,3,B2,2026-03-31T04:47:17.791708+00:00,0.1000,"{""WAP10"": -54.466666666666676, ""WAP1"": -56.8, ""WAP4"": -67.0, ""WAP6"": -53.2}",3.2300,3.8400,48
eb2af14c-db39-464c-86b6-8b56a999de17,Tag2,Carleton University,Canal Building,3,B2,2026-03-31T04:48:54.023149+00:00,0.5610,"{""WAP10"": -54.53333333333334, ""WAP1"": -56.93333333333334, ""WAP4"": -67.46666666666667, ""WAP6"": -49.66666666666667}",2.8300,3.6600,51
60ab234a-7a8d-4c96-bd1f-df6c8ac0f71c,Tag2,Carleton University,Canal Building,3,B2,2026-03-31T04:48:54.023149+00:00,0.1000,"{""WAP10"": -54.266666666666666, ""WAP1"": -56.86666666666666, ""WAP4"": -67.33333333333333, ""WAP6"": -49.93333333333334}",2.6100,2.9900,51
f6fba5fc-772b-4ccc-ab14-39a7a1e4406c,Tag2,Carleton University,Canal Building,3,B2,2026-03-31T04:48:54.023149+00:00,0.5790,"{""WAP10"": -54.0, ""WAP1"": -56.8, ""WAP4"": -67.2, ""WAP6"": -50.2}",3.0100,3.7600,51
8a62ded9-ed7b-4600-8a25-6209bc4b69a6,Tag2,Carleton University,Canal Building,3,B2,2026-03-31T04:48:54.023149+00:00,0.1000,"{""WAP10"": -54.33333333333333, ""WAP1"": -56.73333333333333, ""WAP4"": -67.26666666666667, ""WAP6"": -50.266666666666666}",2.6500,3.1200,51
99e354b1-2188-47e9-9e1d-f0170c66ee3a,Tag2,Carleton University,Canal Building,3,C3,2026-03-31T04:50:06.689755+00:00,0.6030,"{""WAP10"": -52.5, ""WAP1"": -56.5, ""WAP4"": -67.5, ""WAP6"": -54.5}",3.9000,4.3200,53
