timestamp,timestamp_ms,method,scenario,est_x,est_y,gt_x,gt_y,error_m,raw_error_m,is_outlier
2026-04-05T03:10:38.826Z,1775358638826,rssi,,12.2300,24.0800,0.0000,0.0000,10.0000,27.0078,1
2026-04-05T03:10:39.176Z,1775358639176,raw,,12.6600,24.4700,0.0000,0.0000,10.0000,27.5510,1
2026-04-05T03:10:39.800Z,1775358639800,raw,,12.2300,24.0800,0.0000,0.0000,10.0000,27.0078,1
2026-04-05T03:10:40.406Z,1775358640406,kalman,,12.7200,24.8000,0.0000,0.0000,10.0000,27.8718,1
2026-04-05T03:10:41.138Z,1775358641138,kalman,,12.3100,24.5000,0.0000,0.0000,10.0000,27.4187,1
2026-04-05T03:40:44.139Z,1775360444139,rssi,,12.3800,22.6900,0.0000,0.0000,10.0000,25.8476,1
2026-04-05T03:40:45.065Z,1775360445065,rssi,,11.8000,21.8400,0.0000,0.0000,10.0000,24.8239,1
2026-04-05T03:40:45.373Z,1775360445373,raw,,12.3100,22.5200,0.0000,0.0000,10.0000,25.6649,1
2026-04-05T03:40:45.686Z,1775360445686,raw,,11.7500,21.7300,0.0000,0.0000,10.0000,24.7033,1
2026-04-05T03:40:45.977Z,1775360445977,kalman,,12.3500,22.6100,0.0000,0.0000,10.0000,25.7630,1
2026-04-05T03:40:46.329Z,1775360446329,kalman,,11.8000,21.8500,0.0000,0.0000,10.0000,24.8327,1
2026-04-05T03:40:46.628Z,1775360446628,rssi,,12.3100,22.5200,0.0000,0.0000,10.0000,25.6649,1
2026-04-05T03:40:46.950Z,1775360446950,rssi,,11.7500,21.7300,0.0000,0.0000,10.0000,24.7033,1
2026-04-05T03:40:47.262Z,1775360447262,raw,,12.3100,22.5200,0.0000,0.0000,10.0000,25.6649,1
2026-04-05T03:40:47.576Z,1775360447576,raw,,11.7500,21.7300,0.0000,0.0000,10.0000,24.7033,1
2026-04-05T03:40:47.876Z,1775360447876,kalman,,12.3300,22.5700,0.0000,0.0000,10.0000,25.7184,1
2026-04-05T03:40:48.192Z,1775360448192,kalman,,11.7800,21.8000,0.0000,0.0000,10.0000,24.7792,1
